"at_uri","AuthorDID","CID","CreatedDate","ReplyParent","ReplyRoot","SearchText"
"at://did:plc:ixpvcin4ibui4qa4dh4ejak4/app.bsky.feed.post/3liywspnnrc2v","did:plc:ixpvcin4ibui4qa4dh4ejak4","bafyreiguxfxblmq2dolfb25zg3fms5ree3awcnifrceehtikxcntwxjmuy","2025-02-25T13:11:20.033Z","null","null","""as an introductory post, check out our latest paper in which we engineer a phase-separated synthetic organelle that translates metabolic signals into gene transcription regulation!\npubs.acs.org/doi/full/10.... https://pubs.acs.org/doi/full/10.1021/acssynbio.4c00633 metabolite-responsive control of transcription by phase separation-based synthetic organelles living natural materials have remarkable sensing abilities that translate external cues into functional changes of the material. the reconstruction of such sensing materials in bottom-up synthetic biology provides the opportunity to develop synthetic materials with life-like sensing and adaptation ability. key to such functions are material modules that translate specific input signals into a biomolecular response. here, we engineer a synthetic organelle based on liquid–liquid phase separation that translates a metabolic signal into the regulation of gene transcription. to this aim, we engineer the pyruvate-dependent repressor pdhr to undergo liquid–liquid phase separation in vitro by fusion to intrinsically disordered regions. we demonstrate that the resulting coacervates bind dna harboring pdhr-responsive operator sites in a pyruvate dose-dependent and reversible manner. we observed that the activity of transcription units on the dna was strongly attenuated following recruitment to the coacervates. however, the addition of pyruvate resulted in a reversible and dose-dependent reconstitution of transcriptional activity. the coacervate-based synthetic organelles linking metabolic cues to transcriptional signals represent a materials approach to confer stimulus responsiveness to minimal bottom-up synthetic biological systems and open opportunities in materials for sensor applications.     """
"at://did:plc:zncebq4gqju4fxftj56lv2e6/app.bsky.feed.post/3lhcb5n4dhs2b","did:plc:zncebq4gqju4fxftj56lv2e6","bafyreibsce3agbple7oy2t3wrfav6jvuw33c6utuf4bjpg57wyvxluwdjm","2025-02-03T19:19:58.275Z","at://did:plc:kvrpewagkacd5x5nrpabbhiw/app.bsky.feed.post/3lhc7xpjtek2u","at://did:plc:ohrghfm2tnjqyyxjh5y3224n/app.bsky.feed.post/3lhajqgb6pk2l","""could you not sabotage the shit out of elons doge from the inside? i’m taking a job there in half a second if somehow offered. \n\nwww.cia.gov/static/5c875...\n\nyou all are just lazy i think. https://www.cia.gov/static/5c875f3ec660e092cf893f60b4a288df/simplesabotage.pdf       """
"at://did:plc:2zbkouq2pbdnie6qz255naiv/app.bsky.feed.post/3liy7bi2jij2x","did:plc:2zbkouq2pbdnie6qz255naiv","bafyreifnxext3abqjopjk227rvza7wmxoe5iwwhh6qwgvk2yi6soemczmu","2025-02-25T06:10:05.471353+00:00","null","null","""jock mcorist, martin sticka, eirik eik svanes: the heterotic $g_2$ moduli space metric https://arxiv.org/abs/2502.16093 https://arxiv.org/pdf/2502.16093 https://arxiv.org/html/2502.16093        """
"at://did:plc:32r7scd5hucgv552zjfuaigc/app.bsky.feed.post/3lidtjryctg2c","did:plc:32r7scd5hucgv552zjfuaigc","bafyreibcombaeqcyciznif5vrdrsx77hipaijjdb2fkspg5q5vn6hgucai","2025-02-17T03:46:44.650440+00:00","null","null","""extract cleaned swift/uvot uv grism spectra with uvotpy package. hao zhou et. al. https://arxiv.org/abs/2502.10241        """
"at://did:plc:dl5vtfss4nmziktw2uco2vrv/app.bsky.feed.post/3lgda74czik2c","did:plc:dl5vtfss4nmziktw2uco2vrv","bafyreiep4tdbgjw37iugbpsdolrbbmuecmcs6gd6fyfe7fmd6w2sbxgfti","2025-01-22T11:10:22.146Z","null","null","""🚨new review paper alert!🚨 at the \n@rakyanlab.bsky.social\n, we have summarised what is currently known about genetic variation within the human ribosomal dna and its potential consequences. check it out if you are curious!!! plenty of intriguing possibilities 😊\nonlinelibrary.wiley.com/doi/10.1002/... https://onlinelibrary.wiley.com/doi/10.1002/bies.202400232 assessing human ribosomal dna variation and its association with phenotypic outcomes genetic variation within the multi-copy, multi-locus ribosomal dna (rdna) can contribute to human complex trait variability. this variation takes the form of copy number, structural arrangement, and ...    """
"at://did:plc:5hywp76nymnu5yjn6y3xwqr3/app.bsky.feed.post/3li4keytomw2o","did:plc:5hywp76nymnu5yjn6y3xwqr3","bafyreihotlfq4vutrlodxjdalbwgce2pkygtpfpq45tywd3xci7me2umpm","2025-02-14T06:14:22.317861+00:00","at://did:plc:5hywp76nymnu5yjn6y3xwqr3/app.bsky.feed.post/3li4key26hu2r","at://did:plc:5hywp76nymnu5yjn6y3xwqr3/app.bsky.feed.post/3li4kex6zf72a","""is its indicial polynomial at the origin. we show that when $m$ is split over $\mathbb q$, there exist two positive integers $\delta$ and $\nu$ such that the denominator of $f_n$ divides $\delta^{n+1}(\nu n+\nu)!^{2s}$ for [3/7 of https://arxiv.org/abs/2502.09259v1]        """
"at://did:plc:ecwkd7xnxmxy2xjk7jvshywc/app.bsky.feed.post/3lhtaxum7lc2z","did:plc:ecwkd7xnxmxy2xjk7jvshywc","bafyreico4e75amzoucqme3ccweuzl4bhdwiw2l7vdk7djptywenzfewogy","2025-02-10T13:32:00.361Z","null","null","""🏆𝘈𝘯𝘥 𝘵𝘩𝘦 𝘵𝘪𝘵𝘭𝘦 𝘰𝘧 𝘵𝘩𝘦 𝘺𝘦𝘢𝘳 𝘢𝘸𝘢𝘳𝘥 𝘨𝘰𝘦𝘴 𝘵𝘰.... \n\n📝research paper from 3 #neurodivergent authors on being #disabled in #academia:\n\n""""stranger than fiction: that lying, conniving, disabled snitch … burn, burn, burn the witch!"""" ⬇️\n\njournals.sagepub.com/doi/full/10....\n\n#edi #dei\n#neurodiverse https://journals.sagepub.com/doi/full/10.1177/01417789241232664?s=09 sage journals: discover world-class research subscription and open access journals from sage, the world's leading independent academic publisher.     """
"at://did:plc:e24menxr3lkdypnilvelu45b/app.bsky.feed.post/3lhdfseu75r23","did:plc:e24menxr3lkdypnilvelu45b","bafyreiaqwk6yoqmyb6qbpqyav35s2kix6omoxpkfpzdiuwv5zsguh3adli","2025-02-04T06:15:48.924370+00:00","null","null","""takumu ooi: on convergence of revuz measures of finite energy integrals https://arxiv.org/abs/2502.01234 https://arxiv.org/pdf/2502.01234 https://arxiv.org/html/2502.01234        """
"at://did:plc:d7bntg63yclrkb74scxe4hu6/app.bsky.feed.post/3liz27bhfyc2d","did:plc:d7bntg63yclrkb74scxe4hu6","bafyreidwvzoovutad36me5ls2rwxwq6acmb5cmwrjnvkb6bas555hldjpy","2025-02-25T14:12:02.459674+00:00","null","null","""vapor-deposited mof for low-k dielectric seamless high-aspect-ratio interconnect gap fill http://dx.doi.org/10.1021/acsami.4c20795        """
"at://did:plc:nrj5lkdu3d3a4cgmx4t4rubv/app.bsky.feed.post/3lcjybfrqbc2z","did:plc:nrj5lkdu3d3a4cgmx4t4rubv","bafyreibfcqbbvrza4uhjytvxc4nuibmtebeeeqimoanjwcbs4gbpzuwcuy","2024-12-05T05:56:20.897Z","null","null",""
"at://did:plc:ef7npnuz33fkxc3ad6accftr/app.bsky.feed.post/3lgxd7bhya327","did:plc:ef7npnuz33fkxc3ad6accftr","bafyreigs42oxlubdknlkcvldzwt4ovw7g66gx4dzmsrkcrfotavw2tis3a","2025-01-30T10:57:21.151Z","null","null","""🔬 dr david walsh explores how our research in health inequalities is uncovering the factors behind life expectancy trends in scotland and across the uk.\n\nexplore this #mvls2033 theme -  https://buff.ly/4chk17o\n\nfull video - https://buff.ly/3zlvehn https://buff.ly/4chk17o university of glasgow - colleges - college of medical, veterinary & life sciences - mvls 2033 - college futures - health inequalities the university of glasgow uses cookies for analytics. find out more about our privacy policy. privacy settings accept     """
"at://did:plc:fvxadjtvukbhdaslbiih3r2p/app.bsky.feed.post/3ldfmqtorzo2o","did:plc:fvxadjtvukbhdaslbiih3r2p","bafyreicifs5rrddvyutzn5vfyvcdcfjeuq4nftv2kci2wteaiksqwlbyji","2024-12-16T05:44:45.966043Z","null","null",""
"at://did:plc:zi7nu64qtrppqdyf3rjn4lsl/app.bsky.feed.post/3let6yirsua2q","did:plc:zi7nu64qtrppqdyf3rjn4lsl","bafyreif5rhnrdwb674pk2ouymwxbp2kaxkwvetdp44hqqiquj55pdtxnle","2025-01-03T08:40:58.933137+00:00","null","null",""
"at://did:plc:bxpaash7iceqjiur5bt7xntr/app.bsky.feed.post/3lhd234xut32i","did:plc:bxpaash7iceqjiur5bt7xntr","bafyreiawo22q54eorw3ws2l75ixpvet57hajzp7i5btpn5lazfctsobm3i","2025-02-04T02:45:57+00:00","null","null","""dual-targeting strategy to repurpose cetuximab with hfn nanoconjugates for immunotherapy of triple-negative breast cancer  https://www.biorxiv.org/content/10.1101/2025.02.03.634255v1         """
"at://did:plc:36p5dhrsayqcgox24mzvbap4/app.bsky.feed.post/3ld6hwv23gc2v","did:plc:36p5dhrsayqcgox24mzvbap4","bafyreihrut6i7velbdh734jwpi2cqns7tdwpra2irosioyekonoyunztya","2024-12-13T09:30:02.437Z","null","null",""
"at://did:plc:i6ejuqujfwiox5tygtfkrxry/app.bsky.feed.post/3lgsxyivzpk2r","did:plc:i6ejuqujfwiox5tygtfkrxry","bafyreic3w6hza3geyorgoy33dngmhkvipd77xlyjuqx4emd3aqutwnh2yq","2025-01-28T17:26:06.350Z","null","null","""selective ck1α glues from the gray lab\ndoi.org/10.1021/acs.... https://doi.org/10.1021/acs.jmedchem.4c02415 development of potent and selective ck1α molecular glue degraders molecular glue degraders (mgds) are small molecules that facilitate proximity between a target protein and an e3 ubiquitin ligase, thereby inducing target protein degradation. glutarimide-containing compounds are mgds that bind cereblon (crbn) and recruit neosubstrates. through explorative synthesis of a glutarimide-based library, we discovered a series of molecules that induce casein kinase 1 alpha (ck1α) degradation. by scaffold hopping and rational modification of the chemical scaffold, we identified an imidazo[1,2-a]pyrimidine compound that induces potent and selective ck1α degradation. a structure–activity relationship study of the lead compound, qxg-6442, identified the chemical features that contribute to degradation potency and selectivity compared to other frequently observed neosubstrates. the glutarimide library screening and structure–activity relationship medicinal chemistry approach we employed is generally useful for developing new molecular glue degraders toward new targets of interest.     """
"at://did:plc:krucpwh46vlza4minn7rarur/app.bsky.feed.post/3lfpyx6otic2j","did:plc:krucpwh46vlza4minn7rarur","bafyreiebcln2mi353jvunflet3rexmn2m3w6wwhjuoqr3q5ze6ne7iuite","2025-01-14T19:40:04.974Z","null","null","""nature physics ($) schrödinger cat states of a nuclear spin qudit in silicon www.nature.com/articles/s41... #nmrchat #nmr 🧲 https://www.nature.com/articles/s41567-024-02745-0 schrödinger cat states of a nuclear spin qudit in silicon - nature physics a large nuclear spin has been successfully placed in a schrödinger cat state, a superposition of its two most widely separated spin coherent states. this can be used as an error-correctable qubit.    """
"at://did:plc:6tc2t4gmbgju74qr5u5ac7tv/app.bsky.feed.post/3le2dw4jywg2w","did:plc:6tc2t4gmbgju74qr5u5ac7tv","bafyreidbvfwxo6zdptom4elqjyirg5locxf3spqbvfzsuqglsyuk7ypq7q","2022-07-14T22:00:24Z","null","null",""
"at://did:plc:wadngx3fvmtbepchydwucdap/app.bsky.feed.post/3ligm6e36662n","did:plc:wadngx3fvmtbepchydwucdap","bafyreif5hm772zxkj4unkmnk64ab76pwkdqdhsqmrwraduhb5eowgpqyju","2025-02-18T06:13:04.084093+00:00","at://did:plc:wadngx3fvmtbepchydwucdap/app.bsky.feed.post/3ligm6dwum32x","at://did:plc:wadngx3fvmtbepchydwucdap/app.bsky.feed.post/3ligm6dkkw62n","""security even after several decades serving as its heart.\n  fermat's theorem is totally unexpected and truly astonishing. so why and how did he discover it? we know that fermat was studying perfect numbers from classical [4/6 of https://arxiv.org/abs/2502.11165v1]        """
"at://did:plc:sffgmfwsoyfiwy3wwz43775m/app.bsky.feed.post/3lgmnen42tb2u","did:plc:sffgmfwsoyfiwy3wwz43775m","bafyreiflt2z75bpaxaglhvwg5ctojoahy2zzdlbz3xozqjzbufhdl4bjny","2025-01-26T05:00:03.756778+00:00","null","null","""sb204: creates the missouri geospatial advisory council\nstatus: s first read 2025-01-08\nsponsor: steven roberts (d) district sd-005\nmore info: https://www.senate.mo.gov/25info/pdf-bill/intro/sb204.pdf        """
"at://did:plc:uxl32blg6fpsbnqjeqgzkhbu/app.bsky.feed.post/3lfs7c7kmdv2d","did:plc:uxl32blg6fpsbnqjeqgzkhbu","bafyreid3ofdwzt4ourh3sx3qmnbt25ubrr4lx4ruakwqpllmn7ds6rq5ka","2019-05-28T15:09:19.000Z","null","null","""very pleased this collaborative work came together in a @nature comment with a wide range of co-signatories including yours truly """"rethinking impact factors: better ways to judge a journal#finallypublishedinnature #nevertoooldfornature\n\nnature.com/articles/d4158… https://www.nature.com/articles/d41586-019-01643-3 rethinking impact factors: better ways to judge a journal nature - we need a broader, more-transparent suite of metrics to improve science publishing, say paul wouters, colleagues and co-signatories.    """
"at://did:plc:tzh74kkpdt5anzz6yqnx3lzt/app.bsky.feed.post/3ldub5ynocc2k","did:plc:tzh74kkpdt5anzz6yqnx3lzt","bafyreihkp466nnjtdxpcgvdzgudhp7inegh46v35hrvbcw3degwh5sawza","2024-12-22T01:27:19.157Z","at://did:plc:pnttlnigj5skpizv6vvpbs5h/app.bsky.feed.post/3ldtsmusrks2d","at://did:plc:7kjynad5okzt32j6kuq35b5h/app.bsky.feed.post/3ldragpuq422d",""
"at://did:plc:fvxadjtvukbhdaslbiih3r2p/app.bsky.feed.post/3lelvmk4j4c2o","did:plc:fvxadjtvukbhdaslbiih3r2p","bafyreigbxl2kxnxzm55rykhtjr627qgsgihu2wfyndexo5zgir63efdzum","2024-12-31T11:04:35.228739Z","null","null",""
"at://did:plc:eh3hodoiui2slbnahoystqip/app.bsky.feed.post/3lfwdgpebuk2a","did:plc:eh3hodoiui2slbnahoystqip","bafyreifgp2zi43wt7usw3lv6xluga7nz62vaqew2uoehjtuie6e6lb7nbi","2025-01-17T08:03:41.618Z","null","null","""!paper ⚠️ alert! our paper on extensional perpendicular orthogonal quartz veins related to early variscan orogeny about quartz veins in the almograve region (sw portugal) is out!\nwe make the point that orthogonal veins are pre-folding developed during foreland basin stage\ndoi.org/10.1016/j.js... https://doi.org/10.1016/j.jsg.2025.105344 redirecting     """
"at://did:plc:ctxn7g6hny33rzhcvrieicun/app.bsky.feed.post/3le2klmtqul25","did:plc:ctxn7g6hny33rzhcvrieicun","bafyreie3rjfaytkcubv5ytn47zy6ciiqgqmd3q4dumrixia4ramkxey57m","2024-12-24T13:31:58.643Z","null","null",""
"at://did:plc:sil5ayhf6msvbnztbyx2ez3u/app.bsky.feed.post/3limrez2xklb2","did:plc:sil5ayhf6msvbnztbyx2ez3u","bafyreibggj45f2t3sadpdn5ciiq65gxxc6gijnsqycnkxukvhdbfzvw7cq","2025-02-20T17:01:42.000Z","at://did:plc:sil5ayhf6msvbnztbyx2ez3u/app.bsky.feed.post/3li4tnk4do2j2","at://did:plc:sil5ayhf6msvbnztbyx2ez3u/app.bsky.feed.post/3li4tnk4do2j2","""justitsministeren har besvaret spørgsmål s 681 fra peter skaarup om brug af genetisk slægtsforskning.\n\nhttps://www.ft.dk/samling/20241/spoergsmaal/s681/svar/2113874/2980574.pdf        """
"at://did:plc:ouwdvpoonadgjjnc4jfkiu67/app.bsky.feed.post/3ldf644rc322m","did:plc:ouwdvpoonadgjjnc4jfkiu67","bafyreider7uyhq5v45hdyo5k3jzgn6ul7pxinx4dzckwpi2bthxjvq5cwi","2024-12-16T01:22:39.060Z","at://did:plc:o46je7erl5irysqb5yuceuch/app.bsky.feed.post/3ldepcbki6s23","at://did:plc:o46je7erl5irysqb5yuceuch/app.bsky.feed.post/3ldepcbki6s23",""
"at://did:plc:vz2sgsrz6c3s7mk3rtcr6pf4/app.bsky.feed.post/3lf2nrj6owk2t","did:plc:vz2sgsrz6c3s7mk3rtcr6pf4","bafyreibbu4ehtih72e5agjppwxhzdid5inigfmuxftkb6kukhoprwxyiwe","2025-01-06T07:54:08.986Z","null","null",""
"at://did:plc:33owcx32uxatxt2cedmjp3ie/app.bsky.feed.post/3ldltioi42s24","did:plc:33owcx32uxatxt2cedmjp3ie","bafyreib7xbwqrmoihnbf3djikka3siqsapvdmazdvy3kr4lr3g4xkulaja","2024-12-18T17:01:27.296Z","at://did:plc:33owcx32uxatxt2cedmjp3ie/app.bsky.feed.post/3ldltgb2hv224","at://did:plc:33owcx32uxatxt2cedmjp3ie/app.bsky.feed.post/3ldlszm4mjc24",""
"at://did:plc:a2h4qrioud6hnazxfdp7nu2i/app.bsky.feed.post/3lhxovmxoak22","did:plc:a2h4qrioud6hnazxfdp7nu2i","bafyreihftb47bspkgc6zzs6bgfw366qfgx7vmgk6yldtf6u5tphypmaqsu","2025-02-12T07:51:56.577Z","null","null","""memo)ispace最新決算&事業ハイライト\n〜月面探査事業を推進中。\n2025年1月に打ち上げられたミッション2は順調に進行。\n2026年予定のミッション3では、nasaやイタリア宇宙機関との契約を65百万米ドルに増額。\nミッション4は120億円の補助金で開発中。\n2025年3月期q3の売上は前年同期比8.9％増、19.9億円を達成。ただし多額の開発投資で営業損失6,434百万円に。今後の契約拡大や資金調達にも注目！\nssl4.eir-parts.net/doc/9348/tdn... https://ssl4.eir-parts.net/doc/9348/tdnet/2563333/00.pdf       """
"at://did:plc:xxknce3tjo2mlg5gdcagdnhm/app.bsky.feed.post/3lh7zsslp2c2g","did:plc:xxknce3tjo2mlg5gdcagdnhm","bafyreibxg6khas3zf5yag4vhtffysudh2ag2gx7sjo6micmzmpf6p4wlf4","2025-02-02T22:03:18.441Z","at://did:plc:xxknce3tjo2mlg5gdcagdnhm/app.bsky.feed.post/3lh7zsrsu4s2g","at://did:plc:xxknce3tjo2mlg5gdcagdnhm/app.bsky.feed.post/3lh7zsrsu4s2g","""the wiki linkcard had a weird crop for her photo, hence my using the biography site first.\nen.wikipedia.org/wiki/patrici...\n\nsee also: www.invent.org/sites/defaul... https://www.invent.org/sites/default/files/2021-09/bath_fact_sheet_final.pdf       """
"at://did:plc:uxjdkwlgj5ptelt2x4e3zrzr/app.bsky.feed.post/3le4adr6qiu2f","did:plc:uxjdkwlgj5ptelt2x4e3zrzr","bafyreid7qvjx5nfhxbiebfgyczybyywcf7zibr2mciqrozktzvjjnlsl4q","2024-12-25T05:33:56.675906+00:00","null","null",""
"at://did:plc:6tc2t4gmbgju74qr5u5ac7tv/app.bsky.feed.post/3lfzie7nrvv2u","did:plc:6tc2t4gmbgju74qr5u5ac7tv","bafyreierkzf76dpfbxigysiavh7os37xtbnpgb2wfsqgv6yr67o2b7gui4","2021-02-23T00:18:00Z","null","null","""#depression #inflammation #diseaseetiology #lifecourse\nhttps://nature.com/articles/s41591-019-0675-0?utm_campaign=meetedgar&utm_medium=social&utm_source=meetedgar.com\n#sharedfacts #molecularreality #cellularreality https://nature.com/articles/s41591-019-0675-0?utm_campaign=meetedgar&utm_medium=social&utm_source=meetedgar.com chronic inflammation in the etiology of disease across th... systemic chronic inflammation increases with age and is l...    """
"at://did:plc:tzh74kkpdt5anzz6yqnx3lzt/app.bsky.feed.post/3lfqhmmzeps24","did:plc:tzh74kkpdt5anzz6yqnx3lzt","bafyreihny2lcetsihrnna3vuubzamehpn4ktwholmjobn6el26uleasxqe","2025-01-15T00:02:37.028Z","at://did:plc:5nnzsdu4bc6lyhlgrp2tdduj/app.bsky.feed.post/3lfqh7m4mgc2z","at://did:plc:5nnzsdu4bc6lyhlgrp2tdduj/app.bsky.feed.post/3lfqh7m4mgc2z","""julius piso (a son of arrius piso), had hoped that his grandson would become roman emperor, but his wife's brother, emperor hadrian, killed julius piso's grandson & then julius piso in 137 ad/ce. but, julius piso's descendants would later become popes & emperors.\n\nwww.academia.edu/11117941/jul... https://www.academia.edu/11117941/julius_calpurnius_piso_and_his_family_of_popes julius calpurnius piso & his family of popes julius calpurnius piso, a son of arrius piso, was the author of the revelation. he was married to hadrian&#39;s sister and was father-in-law of tacitus&#39; son. he wanted his grandson to become emper...    """
"at://did:plc:z5xxhxqv6elnjzulyf7t22wk/app.bsky.feed.post/3lfdvkb7dqw2e","did:plc:z5xxhxqv6elnjzulyf7t22wk","bafyreifbdkpi7cizntctgxd52fy64gy2b5ty2shqbnh7ttf5lktqftvgxy","2025-01-10T00:07:13.246050Z","at://did:plc:z5xxhxqv6elnjzulyf7t22wk/app.bsky.feed.post/3lfdvk7igtk2j","at://did:plc:z5xxhxqv6elnjzulyf7t22wk/app.bsky.feed.post/3lfdvjwkuyp2h","""links: abs, pdf\nsearch: twitter, reddit, hacker news, hugging face https://arxiv.org/abs/2501.04519 rstar-math: small llms can master math reasoning with self-evolved deep thinking we present rstar-math to demonstrate that small language models (slms) can rival or even surpass the math reasoning capability of openai o1, without distillation from superior models. rstar-math achie...    """
"at://did:plc:fd7xhbjg5jrzjz6gtzzuhzyn/app.bsky.feed.post/3ld56vvzth222","did:plc:fd7xhbjg5jrzjz6gtzzuhzyn","bafyreidvbzmd4oumhk6ac6pvpxhg2qdh2xyq3zsisrr5ygy4z3xnisiuly","2024-12-12T22:15:46+01:00","null","null",""
"at://did:plc:fvxadjtvukbhdaslbiih3r2p/app.bsky.feed.post/3lhvspweoez2x","did:plc:fvxadjtvukbhdaslbiih3r2p","bafyreifi77ri7smsrvsoyyzq63vx7rocdvaw5ds2dmn63yyxi5i6kckl54","2025-02-11T13:54:59.882025Z","null","null","""yitian long, zhongze wu, xiu su, lining yu, ruining deng, haichun yang, yuankai huo\ntowards fine-grained renal vasculature segmentation: full-scale hierarchical learning with fh-seg\nhttps://arxiv.org/abs/2502.05320        """
"at://did:plc:3z66eyktzwvch2gmmeopt5m2/app.bsky.feed.post/3lf2m26owkk2v","did:plc:3z66eyktzwvch2gmmeopt5m2","bafyreibrpn6l4mxtm7t526cykedlqigrq5sqheiwgtb6m66gf36ux3iqua","2025-01-06T07:23:12.490Z","null","null",""
